"","param","conf_lower","conf_upper","method","estimate","species","trait"
"232","thermal_tolerance",16.9660074338619,28.2644001134326,"residual bootstrap",22.649,"Laricobius nigrinus","juvenile development rate"
"233","breadth",2.73114304943,4.04939163988616,"residual bootstrap",3.268,"Laricobius nigrinus","juvenile development rate"
"234","r_tref",0.015474773730909,0.0213577091666387,"residual bootstrap",0.0188611494271441,"Laricobius nigrinus","juvenile development rate"
"235","e",0.814387028730058,1.7241781164017,"residual bootstrap",1.09962718566903,"Laricobius nigrinus","juvenile development rate"
"236","eh",8.53267288295267,20,"residual bootstrap",12.6593036292996,"Laricobius nigrinus","juvenile development rate"
"237","rmax",0.016547586239724,0.034487695393634,"residual bootstrap",0.0220676733611521,"Aubeonymus mariaefranciscae","juvenile development rate"
"238","topt",24.8567482839957,28.8099039625877,"residual bootstrap",27.794,"Aubeonymus mariaefranciscae","juvenile development rate"
"239","ctmin",-3.117,14.2199991837323,"residual bootstrap",10.022,"Aubeonymus mariaefranciscae","juvenile development rate"
"240","ctmax",31.0352988184762,43.679,"residual bootstrap",33.66,"Aubeonymus mariaefranciscae","juvenile development rate"
"241","thermal_safety_margin",2.38232713350721,18.662,"residual bootstrap",5.866,"Aubeonymus mariaefranciscae","juvenile development rate"
"242","thermal_tolerance",17.1723585036174,40.344,"residual bootstrap",23.638,"Aubeonymus mariaefranciscae","juvenile development rate"
"243","breadth",2.45003609771291,6.675,"residual bootstrap",3.873,"Aubeonymus mariaefranciscae","juvenile development rate"
"244","r_tref",0.0012143538728007,0.00606490641093249,"residual bootstrap",0.00279192582797565,"Aubeonymus mariaefranciscae","juvenile development rate"
"245","e",0.728590336223377,2.25185608533235,"residual bootstrap",1.31621147678735,"Aubeonymus mariaefranciscae","juvenile development rate"
"246","eh",3.84311132479334,20,"residual bootstrap",7.77438785291812,"Aubeonymus mariaefranciscae","juvenile development rate"
"247","rmax",0.336732724475566,0.434439759654947,"residual bootstrap",0.376755435060895,"Iphiseius degenerans","juvenile development rate"
"248","topt",29.573,31.5164968130481,"residual bootstrap",30.896,"Iphiseius degenerans","juvenile development rate"
"249","ctmin",-28.0674868309749,-2.70476362204477,"residual bootstrap",-10.776,"Iphiseius degenerans","juvenile development rate"
"250","ctmax",33.9472940624126,37.2124881834672,"residual bootstrap",35.533,"Iphiseius degenerans","juvenile development rate"
"251","thermal_safety_margin",2.6851743974217,7.29200088987228,"residual bootstrap",4.637,"Iphiseius degenerans","juvenile development rate"
"252","thermal_tolerance",37.1920383573564,62.6901597062595,"residual bootstrap",46.309,"Iphiseius degenerans","juvenile development rate"
"253","breadth",4.27800615114418,7.35675451457212,"residual bootstrap",5.85300000000001,"Iphiseius degenerans","juvenile development rate"
"254","r_tref",0.101869787789731,0.169966971389536,"residual bootstrap",0.137168889153003,"Iphiseius degenerans","juvenile development rate"
"255","e",0.364243319806256,0.70386976142261,"residual bootstrap",0.502077445366303,"Iphiseius degenerans","juvenile development rate"
"256","eh",6.62608246992263,20,"residual bootstrap",11.0638386706432,"Iphiseius degenerans","juvenile development rate"
"257","rmax",0.24112570297921,0.299563767007516,"residual bootstrap",0.261259654738893,"Amblyseius swirskii","juvenile development rate"
"258","topt",32.0764134028398,34.9850484627595,"residual bootstrap",33.925,"Amblyseius swirskii","juvenile development rate"
"259","ctmin",-21.162,-1.48930945653035,"residual bootstrap",-7.904,"Amblyseius swirskii","juvenile development rate"
"260","ctmax",37.4786620421997,75.2323311205327,"residual bootstrap",39.951,"Amblyseius swirskii","juvenile development rate"
"261","thermal_safety_margin",2.771,41.5543348271417,"residual bootstrap",6.026,"Amblyseius swirskii","juvenile development rate"
"262","thermal_tolerance",39.9707047254252,74.1236153995788,"residual bootstrap",47.855,"Amblyseius swirskii","juvenile development rate"
"263","breadth",4.74648590853122,10.2185442001351,"residual bootstrap",6.452,"Amblyseius swirskii","juvenile development rate"
"264","r_tref",0.0631317023160524,0.10305547639639,"residual bootstrap",0.0778213104590863,"Amblyseius swirskii","juvenile development rate"
"265","e",0.379873002764241,0.718792191147999,"residual bootstrap",0.513415862968869,"Amblyseius swirskii","juvenile development rate"
"266","eh",1.86475829856662,20,"residual bootstrap",8.43885376275684,"Amblyseius swirskii","juvenile development rate"
"267","rmax",0.12446955958535,0.161030098169854,"residual bootstrap",0.140528440514435,"Macrosiphum euphorbia","juvenile development rate"
"268","topt",23.246,24.438910096237,"residual bootstrap",23.983,"Macrosiphum euphorbia","juvenile development rate"
"269","ctmin",-23.726,-7.79795807350332,"residual bootstrap",-12.367,"Macrosiphum euphorbia","juvenile development rate"
"270","ctmax",26.692195703108,31.029,"residual bootstrap",28.471,"Macrosiphum euphorbia","juvenile development rate"
"271","thermal_safety_margin",2.572,7.642,"residual bootstrap",4.488,"Macrosiphum euphorbia","juvenile development rate"
"272","thermal_tolerance",35.4217887146397,54.4,"residual bootstrap",40.838,"Macrosiphum euphorbia","juvenile development rate"
"273","breadth",4.16355190624842,7.083,"residual bootstrap",5.243,"Macrosiphum euphorbia","juvenile development rate"
"274","r_tref",0.0701984861622192,0.0859571976313117,"residual bootstrap",0.0749609540996102,"Macrosiphum euphorbia","juvenile development rate"
"275","e",0.40774896136995,0.674497935146956,"residual bootstrap",0.560334659108584,"Macrosiphum euphorbia","juvenile development rate"
"276","eh",5.93053058953142,20,"residual bootstrap",10.7413523536299,"Macrosiphum euphorbia","juvenile development rate"
"277","rmax",0.239921732747246,0.36453123052657,"residual bootstrap",0.286431885923175,"Myzus persicae","juvenile development rate"
"278","topt",22.603,24.0829575740168,"residual bootstrap",23.643,"Myzus persicae","juvenile development rate"
"279","ctmin",-18.007,0.227010435878024,"residual bootstrap",-4.529,"Myzus persicae","juvenile development rate"
"280","ctmax",26.5219872063036,31.783,"residual bootstrap",28.23,"Myzus persicae","juvenile development rate"
"281","thermal_safety_margin",2.492,9.044,"residual bootstrap",4.587,"Myzus persicae","juvenile development rate"
"282","thermal_tolerance",26.6799973311499,46.208,"residual bootstrap",32.759,"Myzus persicae","juvenile development rate"
"283","breadth",3.38866356194286,6.907,"residual bootstrap",4.564,"Myzus persicae","juvenile development rate"
"284","r_tref",0.116278751009305,0.15503513355649,"residual bootstrap",0.128155727835022,"Myzus persicae","juvenile development rate"
"285","e",0.457908363416247,0.896360315886017,"residual bootstrap",0.75176932421359,"Myzus persicae","juvenile development rate"
"286","eh",4.69011787218888,20,"residual bootstrap",10.1239329829198,"Myzus persicae","juvenile development rate"
"287","rmax",0.279985840910233,0.349520990872969,"residual bootstrap",0.309340006999618,"Tetranychus evansi","juvenile development rate"
"288","topt",34.9791867273377,35.59495921479,"residual bootstrap",35.33,"Tetranychus evansi","juvenile development rate"
"289","ctmin",-14.8672684672716,2.98152788095842,"residual bootstrap",-6.134,"Tetranychus evansi","juvenile development rate"
"290","ctmax",37.7028573069857,38.4172938736045,"residual bootstrap",38.141,"Tetranychus evansi","juvenile development rate"
"291","thermal_safety_margin",2.70082306552131,2.89362333842738,"residual bootstrap",2.81100000000001,"Tetranychus evansi","juvenile development rate"
"292","thermal_tolerance",34.8196974032828,53.1378797982449,"residual bootstrap",44.275,"Tetranychus evansi","juvenile development rate"
"293","breadth",3.98105757987473,6.06230186932205,"residual bootstrap",5.093,"Tetranychus evansi","juvenile development rate"
"294","r_tref",0.0583483780534006,0.0986779419206738,"residual bootstrap",0.0802150482248882,"Tetranychus evansi","juvenile development rate"
"295","e",0.402552715955447,0.673467628358316,"residual bootstrap",0.518593534851946,"Tetranychus evansi","juvenile development rate"
"296","rmax",0.0532844320098142,0.0683942439686953,"residual bootstrap",0.0617604628423989,"Helicoverpa armigera","juvenile development rate"
"297","topt",34.8030852475566,36.5495359939269,"residual bootstrap",36.164,"Helicoverpa armigera","juvenile development rate"
"298","ctmin",-15.3734782509544,6.39729279668281,"residual bootstrap",-6.442,"Helicoverpa armigera","juvenile development rate"
"299","ctmax",38.803,40.5673985691656,"residual bootstrap",39.704,"Helicoverpa armigera","juvenile development rate"
"300","thermal_safety_margin",2.6937613372301,5.15806063506411,"residual bootstrap",3.54,"Helicoverpa armigera","juvenile development rate"
"301","thermal_tolerance",31.595637116088,54.4211289490556,"residual bootstrap",46.146,"Helicoverpa armigera","juvenile development rate"
"302","breadth",3.82391635957668,6.60744702612558,"residual bootstrap",5.57,"Helicoverpa armigera","juvenile development rate"
"303","r_tref",0.00998950949490886,0.019458520048263,"residual bootstrap",0.0158029943793116,"Helicoverpa armigera","juvenile development rate"
"304","e",0.388117173666132,0.715300310184973,"residual bootstrap",0.506831218238542,"Helicoverpa armigera","juvenile development rate"
"305","eh",10.2735919748657,20,"residual bootstrap",15.5654029679232,"Helicoverpa armigera","juvenile development rate"
"306","rmax",0.0199129680219086,0.0242814733199708,"residual bootstrap",0.0223772375636163,"Antestiopsis thunbergii","juvenile development rate"
"307","topt",28.7387238494428,29.653817128912,"residual bootstrap",29.149,"Antestiopsis thunbergii","juvenile development rate"
"308","ctmin",-25.155097180304,-3.38278047587384,"residual bootstrap",-11.284,"Antestiopsis thunbergii","juvenile development rate"
"309","ctmax",31.5655238625438,32.5902904517525,"residual bootstrap",31.976,"Antestiopsis thunbergii","juvenile development rate"
"310","thermal_safety_margin",2.65530091529175,4.05901398723216,"residual bootstrap",2.827,"Antestiopsis thunbergii","juvenile development rate"
"311","thermal_tolerance",35.1540350102397,57.1570976042449,"residual bootstrap",43.26,"Antestiopsis thunbergii","juvenile development rate"
"312","breadth",4.08113825055743,6.44768701652805,"residual bootstrap",4.929,"Antestiopsis thunbergii","juvenile development rate"
"313","r_tref",0.0070004068465488,0.0106762923702026,"residual bootstrap",0.00878851393229948,"Antestiopsis thunbergii","juvenile development rate"
"314","e",0.358866992725829,0.667202295172104,"residual bootstrap",0.510448614339489,"Antestiopsis thunbergii","juvenile development rate"
"315","eh",12.3986180799257,20,"residual bootstrap",18.9942940656368,"Antestiopsis thunbergii","juvenile development rate"
"316","rmax",0.00448265193336487,0.00567706327147031,"residual bootstrap",0.00474033740542004,"Monochamus leuconotus","juvenile development rate"
"317","topt",28.8789949662932,31.8834218886983,"residual bootstrap",29.595,"Monochamus leuconotus","juvenile development rate"
"318","ctmin",-4.17188306070101,4.90618166846644,"residual bootstrap",0.340000000000003,"Monochamus leuconotus","juvenile development rate"
"319","ctmax",36.2597892510289,38.7342971934052,"residual bootstrap",37.456,"Monochamus leuconotus","juvenile development rate"
"320","thermal_safety_margin",5.85516908771621,9.957,"residual bootstrap",7.861,"Monochamus leuconotus","juvenile development rate"
"321","thermal_tolerance",33.0224538203009,40.6195034248586,"residual bootstrap",37.116,"Monochamus leuconotus","juvenile development rate"
"322","breadth",5.42159790102064,6.446,"residual bootstrap",5.883,"Monochamus leuconotus","juvenile development rate"
"323","r_tref",0.00103033793423117,0.00147160359738496,"residual bootstrap",0.00123051579725279,"Monochamus leuconotus","juvenile development rate"
"324","e",0.606480112276991,0.941830447064439,"residual bootstrap",0.765810128236149,"Monochamus leuconotus","juvenile development rate"
"325","eh",4.86753535419971,19.9990607977497,"residual bootstrap",5.95429871267535,"Monochamus leuconotus","juvenile development rate"
"326","rmax",0.0738612830742174,0.126105050888772,"residual bootstrap",0.091667629851774,"Paracoccus marginatus","juvenile development rate"
"327","topt",27.7692933813785,29.0482823644218,"residual bootstrap",28.381,"Paracoccus marginatus","juvenile development rate"
"328","ctmin",6.25467881605156,15.2660051927602,"residual bootstrap",10.424,"Paracoccus marginatus","juvenile development rate"
"329","ctmax",31.1685728192303,35.0611375257415,"residual bootstrap",32.899,"Paracoccus marginatus","juvenile development rate"
"330","thermal_safety_margin",2.37830646298864,7.31708637148029,"residual bootstrap",4.518,"Paracoccus marginatus","juvenile development rate"
"331","thermal_tolerance",16.461984251938,27.0430698801463,"residual bootstrap",22.475,"Paracoccus marginatus","juvenile development rate"
"332","breadth",2.319,4.34877404691602,"residual bootstrap",3.501,"Paracoccus marginatus","juvenile development rate"
"333","r_tref",0.00574839930449147,0.0146243962774305,"residual bootstrap",0.0104691077178995,"Paracoccus marginatus","juvenile development rate"
"334","e",0.967791274348152,1.74808341052656,"residual bootstrap",1.29018654719317,"Paracoccus marginatus","juvenile development rate"
"335","eh",6.79942963396474,20,"residual bootstrap",10.1888551668245,"Paracoccus marginatus","juvenile development rate"
"336","rmax",0.220395368032331,0.235552311461403,"residual bootstrap",0.226511204853592,"Kampimodromus aberrans","juvenile development rate"
"337","topt",28.8274817630472,29.8816836365259,"residual bootstrap",29.349,"Kampimodromus aberrans","juvenile development rate"
"338","ctmin",1.62572437581955,7.10708920582763,"residual bootstrap",4.685,"Kampimodromus aberrans","juvenile development rate"
"339","ctmax",54.4239274176821,80.4925990024915,"residual bootstrap",65.327,"Kampimodromus aberrans","juvenile development rate"
"340","thermal_safety_margin",24.618590784729,51.1613359788804,"residual bootstrap",35.978,"Kampimodromus aberrans","juvenile development rate"
"341","thermal_tolerance",52.0053425611573,74.5581552305461,"residual bootstrap",60.642,"Kampimodromus aberrans","juvenile development rate"
"342","breadth",10.0171749211672,11.5549888596571,"residual bootstrap",10.933,"Kampimodromus aberrans","juvenile development rate"
"343","r_tref",0.0536902800689571,0.0677053458899608,"residual bootstrap",0.0606037916964354,"Kampimodromus aberrans","juvenile development rate"
"344","e",0.918972737931882,1.42917904056215,"residual bootstrap",1.12189007658547,"Kampimodromus aberrans","juvenile development rate"
"345","eh",1.83955954463259,2.24291939038552,"residual bootstrap",1.99862512254567,"Kampimodromus aberrans","juvenile development rate"
"346","rmax",0.0792697192203757,0.0822308759103449,"residual bootstrap",0.0803756137092811,"Phenacoccus solenopsis","juvenile development rate"
"347","topt",29.7743543737615,30.2655128597754,"residual bootstrap",30.048,"Phenacoccus solenopsis","juvenile development rate"
"348","ctmin",7.61165382550604,10.2598048532406,"residual bootstrap",9.083,"Phenacoccus solenopsis","juvenile development rate"
"349","ctmax",52.78206828005,62.0830346733361,"residual bootstrap",57.15,"Phenacoccus solenopsis","juvenile development rate"
"350","thermal_safety_margin",22.7350999811698,32.2450886339659,"residual bootstrap",27.102,"Phenacoccus solenopsis","juvenile development rate"
"351","thermal_tolerance",44.0189860051927,52.2303078255613,"residual bootstrap",48.067,"Phenacoccus solenopsis","juvenile development rate"
"352","breadth",8.29198668264326,9.4240436707914,"residual bootstrap",8.9,"Phenacoccus solenopsis","juvenile development rate"
"353","r_tref",0.0109521398239346,0.0140329239104837,"residual bootstrap",0.0122798999516217,"Phenacoccus solenopsis","juvenile development rate"
"354","e",1.18690712459013,1.47835248154664,"residual bootstrap",1.32243016132941,"Phenacoccus solenopsis","juvenile development rate"
"355","eh",2.35057582998937,2.62836916650473,"residual bootstrap",2.47635363131516,"Phenacoccus solenopsis","juvenile development rate"
"356","rmax",0.0490419641342445,0.0638636874158976,"residual bootstrap",0.0571670724093211,"Leptinotarsa decemlineata","juvenile development rate"
"357","topt",24.664,29.5102647469308,"residual bootstrap",27.553,"Leptinotarsa decemlineata","juvenile development rate"
"358","ctmin",-5.62821222544527,11.698589101897,"residual bootstrap",5.842,"Leptinotarsa decemlineata","juvenile development rate"
"359","ctmax",43.3751976259247,82.425,"residual bootstrap",55.127,"Leptinotarsa decemlineata","juvenile development rate"
"360","thermal_safety_margin",15.180263357709,57.065,"residual bootstrap",27.574,"Leptinotarsa decemlineata","juvenile development rate"
"361","thermal_tolerance",38.3714150333324,75.877,"residual bootstrap",49.285,"Leptinotarsa decemlineata","juvenile development rate"
"362","breadth",6.7550293944678,12.783092116103,"residual bootstrap",9.185,"Leptinotarsa decemlineata","juvenile development rate"
"363","r_tref",0.00754322972984565,0.0232317993364555,"residual bootstrap",0.0148328459428362,"Leptinotarsa decemlineata","juvenile development rate"
"364","e",0.676086288648703,2.99031180135308,"residual bootstrap",1.24706670878006,"Leptinotarsa decemlineata","juvenile development rate"
"365","eh",1.4435109121455,3.06386627283369,"residual bootstrap",2.37031407158454,"Leptinotarsa decemlineata","juvenile development rate"
"366","rmax",0.0365237431022395,0.0518495938890448,"residual bootstrap",0.0443349714459053,"Halyomorpha halys","juvenile development rate"
"367","topt",31.0832554952863,35.006,"residual bootstrap",34.31,"Halyomorpha halys","juvenile development rate"
"368","ctmin",-12.7953541348819,7.50352882120966,"residual bootstrap",-2.785,"Halyomorpha halys","juvenile development rate"
"369","ctmax",37.3324626563606,42.0710661428756,"residual bootstrap",38.965,"Halyomorpha halys","juvenile development rate"
"370","thermal_safety_margin",2.67995092931135,9.83329903350831,"residual bootstrap",4.655,"Halyomorpha halys","juvenile development rate"
"371","thermal_tolerance",31.0527415532414,51.040250408764,"residual bootstrap",41.75,"Halyomorpha halys","juvenile development rate"
"372","breadth",3.60329920477681,6.62209136260585,"residual bootstrap",5.436,"Halyomorpha halys","juvenile development rate"
"373","r_tref",0.00678099465019616,0.01433422659332,"residual bootstrap",0.0105343478468751,"Halyomorpha halys","juvenile development rate"
"374","e",0.398548854847006,0.831410352127294,"residual bootstrap",0.590031583034745,"Halyomorpha halys","juvenile development rate"
"375","eh",5.84135162817155,20,"residual bootstrap",11.0698660131279,"Halyomorpha halys","juvenile development rate"
"376","rmax",0.0777533665892935,0.0796433164972668,"residual bootstrap",0.0785033756069292,"Muscidifurax raptorellus","juvenile development rate"
"377","topt",29.4282796238943,29.8438424325266,"residual bootstrap",29.625,"Muscidifurax raptorellus","juvenile development rate"
"378","ctmin",7.19622807732965,8.74170262578187,"residual bootstrap",8.073,"Muscidifurax raptorellus","juvenile development rate"
"379","ctmax",58.9921353330549,74.0814103005314,"residual bootstrap",65.985,"Muscidifurax raptorellus","juvenile development rate"
"380","thermal_safety_margin",29.300542350275,44.1983471388874,"residual bootstrap",36.36,"Muscidifurax raptorellus","juvenile development rate"
"381","thermal_tolerance",51.4425899698097,65.952,"residual bootstrap",57.912,"Muscidifurax raptorellus","juvenile development rate"
"382","breadth",7.974,8.42557824992514,"residual bootstrap",8.189,"Muscidifurax raptorellus","juvenile development rate"
"383","r_tref",0.0141609160891634,0.0158728028691893,"residual bootstrap",0.0148834648038236,"Muscidifurax raptorellus","juvenile development rate"
"384","e",1.23960131854107,1.45362593436494,"residual bootstrap",1.34291793500647,"Muscidifurax raptorellus","juvenile development rate"
"385","eh",2.10687121622248,2.29794196245179,"residual bootstrap",2.19171492237902,"Muscidifurax raptorellus","juvenile development rate"
"386","rmax",0.199582115205016,0.255799404395323,"residual bootstrap",0.22877373398173,"Thrips hawaiiensis","juvenile development rate"
"387","topt",30.6869855600589,32.2586293558019,"residual bootstrap",31.315,"Thrips hawaiiensis","juvenile development rate"
"388","ctmin",-6.49430779233166,8.54978455587116,"residual bootstrap",0.697000000000003,"Thrips hawaiiensis","juvenile development rate"
"389","ctmax",33.5933125086997,35.6177500704542,"residual bootstrap",34.269,"Thrips hawaiiensis","juvenile development rate"
"390","thermal_safety_margin",2.59173688797405,5.624,"residual bootstrap",2.954,"Thrips hawaiiensis","juvenile development rate"
"391","thermal_tolerance",24.4234960547312,40.3595725731306,"residual bootstrap",33.572,"Thrips hawaiiensis","juvenile development rate"
"392","breadth",3.06460375555662,4.88727411245053,"residual bootstrap",4.086,"Thrips hawaiiensis","juvenile development rate"
"393","r_tref",0.0328664079329341,0.0656627534313663,"residual bootstrap",0.0510242974827589,"Thrips hawaiiensis","juvenile development rate"
"394","e",0.550094547211443,0.956670703420716,"residual bootstrap",0.714769909038014,"Thrips hawaiiensis","juvenile development rate"
"395","eh",8.45945937531395,20,"residual bootstrap",17.5592628091583,"Thrips hawaiiensis","juvenile development rate"
"396","rmax",0.154817639438436,0.19227460083632,"residual bootstrap",0.168491626460149,"Acyrthosiphon pisum","juvenile development rate"
"397","topt",27.0636356891805,28.9454626583158,"residual bootstrap",27.825,"Acyrthosiphon pisum","juvenile development rate"
"398","ctmin",-19.355,-9.10564949234541,"residual bootstrap",-12.872,"Acyrthosiphon pisum","juvenile development rate"
"399","ctmax",31.565,42.5289377321521,"residual bootstrap",39.056,"Acyrthosiphon pisum","juvenile development rate"
"400","thermal_safety_margin",2.69,15.1817857546545,"residual bootstrap",11.231,"Acyrthosiphon pisum","juvenile development rate"
"401","thermal_tolerance",43.9414352665972,61.213,"residual bootstrap",51.928,"Acyrthosiphon pisum","juvenile development rate"
"402","breadth",4.83148969263936,9.978,"residual bootstrap",8.316,"Acyrthosiphon pisum","juvenile development rate"
"403","r_tref",0.0733935587502608,0.0860114758713797,"residual bootstrap",0.0789827756398401,"Acyrthosiphon pisum","juvenile development rate"
"404","e",0.449117126198779,0.631648152247218,"residual bootstrap",0.519240638113754,"Acyrthosiphon pisum","juvenile development rate"
"405","eh",3.14546462686286,19.9995699392487,"residual bootstrap",4.16664070069365,"Acyrthosiphon pisum","juvenile development rate"
"406","rmax",0.209457030557197,0.229992249285902,"residual bootstrap",0.221659340031605,"Aphis gossypii","juvenile development rate"
"407","topt",28.9344707993143,30.3983855574053,"residual bootstrap",29.643,"Aphis gossypii","juvenile development rate"
"408","ctmin",-3.63648269705645,2.7779137294693,"residual bootstrap",0.113,"Aphis gossypii","juvenile development rate"
"409","ctmax",52.9426242607172,83.9538699337431,"residual bootstrap",62.677,"Aphis gossypii","juvenile development rate"
"410","thermal_safety_margin",22.7416587179503,54.0018561539413,"residual bootstrap",33.034,"Aphis gossypii","juvenile development rate"
"411","thermal_tolerance",54.2177603942848,80.2430387985312,"residual bootstrap",62.564,"Aphis gossypii","juvenile development rate"
"412","breadth",10.0943617108614,12.1354358613967,"residual bootstrap",11.203,"Aphis gossypii","juvenile development rate"
"413","r_tref",0.0656164375477752,0.0821803301400845,"residual bootstrap",0.0756613149510106,"Aphis gossypii","juvenile development rate"
"414","e",0.717896217115951,1.18542336529726,"residual bootstrap",0.876063960848787,"Aphis gossypii","juvenile development rate"
"415","eh",1.59888859314729,2.26007527286847,"residual bootstrap",1.87250966679287,"Aphis gossypii","juvenile development rate"
"416","rmax",0.0996451663510201,0.120666830603896,"residual bootstrap",0.106702671622856,"Harmonia axyridis","juvenile development rate"
"417","topt",32.8854356188505,33.2647096133868,"residual bootstrap",33.041,"Harmonia axyridis","juvenile development rate"
"418","ctmin",-5.91731453945117,4.13964527339441,"residual bootstrap",-0.101999999999997,"Harmonia axyridis","juvenile development rate"
"419","ctmax",35.5289423157364,36.0046839039157,"residual bootstrap",35.726,"Harmonia axyridis","juvenile development rate"
"420","thermal_safety_margin",2.6331026092349,2.75051782899886,"residual bootstrap",2.685,"Harmonia axyridis","juvenile development rate"
"421","thermal_tolerance",31.3561582689128,41.6232460290142,"residual bootstrap",35.828,"Harmonia axyridis","juvenile development rate"
"422","breadth",3.68720322699179,4.79155701271233,"residual bootstrap",4.11799999999999,"Harmonia axyridis","juvenile development rate"
"423","r_tref",0.0195937986732909,0.0295059675294811,"residual bootstrap",0.0231255462254559,"Harmonia axyridis","juvenile development rate"
"424","e",0.516454825260235,0.759201901334441,"residual bootstrap",0.658743449899576,"Harmonia axyridis","juvenile development rate"
"425","rmax",0.0275098945699008,0.0281601450329184,"residual bootstrap",0.0278473353353646,"Tribolium castaneum","juvenile development rate"
"426","topt",30.8567925393169,30.965,"residual bootstrap",30.917,"Tribolium castaneum","juvenile development rate"
"427","ctmin",10.7023575732712,11.3855831224312,"residual bootstrap",11.159,"Tribolium castaneum","juvenile development rate"
"428","ctmax",34.6550486959827,34.9,"residual bootstrap",34.773,"Tribolium castaneum","juvenile development rate"
"429","thermal_safety_margin",3.688,4.031,"residual bootstrap",3.85599999999999,"Tribolium castaneum","juvenile development rate"
"430","thermal_tolerance",23.3307581870755,24.0716877023915,"residual bootstrap",23.614,"Tribolium castaneum","juvenile development rate"
"431","breadth",3.28046303981663,3.435,"residual bootstrap",3.343,"Tribolium castaneum","juvenile development rate"
"432","r_tref",0.00253638749624355,0.00275607728130233,"residual bootstrap",0.00262560625685897,"Tribolium castaneum","juvenile development rate"
"433","e",1.14306130704718,1.18829202482082,"residual bootstrap",1.16773175875262,"Tribolium castaneum","juvenile development rate"
"434","eh",11.6791221020877,12.9010832375357,"residual bootstrap",12.3176070129159,"Tribolium castaneum","juvenile development rate"
"435","rmax",0.238642005825389,0.305692116606553,"residual bootstrap",0.260434065929805,"Aedes krombeini","juvenile development rate"
"436","topt",32.273,32.6623003048796,"residual bootstrap",32.381,"Aedes krombeini","juvenile development rate"
"437","ctmin",-0.537768263233949,9.78284111381684,"residual bootstrap",5.541,"Aedes krombeini","juvenile development rate"
"438","ctmax",34.8444280877211,35.282,"residual bootstrap",34.986,"Aedes krombeini","juvenile development rate"
"439","thermal_safety_margin",2.53867971170654,2.67660939811826,"residual bootstrap",2.605,"Aedes krombeini","juvenile development rate"
"440","thermal_tolerance",24.8068454248485,35.6483616809184,"residual bootstrap",29.445,"Aedes krombeini","juvenile development rate"
"441","breadth",3.10740947331482,4.27685619978816,"residual bootstrap",3.619,"Aedes krombeini","juvenile development rate"
"442","r_tref",0.0316530228668361,0.0592847393363237,"residual bootstrap",0.0401787918298776,"Aedes krombeini","juvenile development rate"
"443","e",0.630852963236154,0.985850196283135,"residual bootstrap",0.834652612640218,"Aedes krombeini","juvenile development rate"
